brand,model,model_year,mileage_mi,engine,transmission,drivetrain,fuel_type_clean,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop_usd,price_usd,data_source
Chevrolet,Bolt EV LT,2017,67030,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,0,0,0,Phil Long Ford of Chapel Hills,3.2,4.5,134,104,18995,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2021,9222,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized Gray,0,1,1,Payless Car Sales - Valley,,4.5,15,,30750,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,32283,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,1,1,California Motors Direct,2.5,4.5,134,230,21199,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,19779,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Dark Galvanized Gray,0,1,1,Cella Ford,4.8,4.5,29,1057,26699,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,20523,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Gray,0,1,1,GS Motors,,4.5,29,,27950,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,12911,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Bright Blue Metallic,Jet Black,0,1,1,Jeff Wyler Springfield Chrysler Dodge Jeep RAM,,,0,259,28676,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,20019,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Gray,,0,1,1,Bayird Dodge Chrysler Jeep Ram,4.5,4.5,29,,30879,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,33615,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,0,1,Bill Luke Santan,4.8,4.5,49,800,22673,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,13263,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized Gray,0,1,1,Priority Chevrolet,2.3,4.5,29,597,29389,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,33986,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Gray,Gray,0,1,1,First City Cars and Trucks,,4.5,29,,23975,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,37787,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,0,1,1,Milnes Chevrolet,4.3,4.5,49,1400,22500,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2021,17436,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized Gray,0,1,1,Apex Imports,3,4.5,15,849,25735,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,18345,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Silver Ice Metallic,Dark Galvanized Gray,0,1,1,Laria Chevrolet Buick,3.9,4.5,49,,29950,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,48130,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,1,0,1,Reynolds Automotive,,4.5,49,,21511,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,9850,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized Gray,0,1,1,Laria Chevrolet Buick,3.9,4.5,49,,29950,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,30009,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,0,Redwood Ford,2.3,4.5,49,,22997,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,17627,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,CarSquad,4.8,4.5,29,,23995,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,17585,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Shock,Dark Galvanized,0,1,1,Harbor Chevrolet,4.8,4.5,49,722,26995,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,26065,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Light Ash Gray,1,1,1,Trust Auto,4.4,4.5,29,300,25695,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2018,45837,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,0,0,0,Castle Subaru,4.5,4.6,25,200,21977,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,35149,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,1,1,Auto Republic Fullerton,1.3,4.5,49,,22496,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,11306,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Dark Galvanized,0,,1,Pinegar Chevy Buick GMC,4.1,4.5,29,,31977,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2018,36405,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,0,1,Bourne's Auto Center,5,4.6,25,500,20490,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2018,56670,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized Gray,1,0,1,AutoNation USA Phoenix,4.6,4.6,25,810,21492,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,31402,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,Honda of Stevens Creek,4.6,4.5,49,601,21898,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,56100,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,0,0,Robert DeNooyer Chevrolet,3.6,4.5,134,500,20000,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,65470,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Gray,0,1,1,CarVision of Maple Shade,4.7,4.5,134,300,19699,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,25958,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,1,1,Jim Shorkey North Hills Mitsubishi,4.6,4.5,29,500,23499,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,26635,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Silver Ice Metallic,Dark Galvanized Gray,0,0,1,Valley Chevrolet of Hastings,,4.5,134,1020,24990,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,14408,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Black,Gray,0,1,1,Bourne's Auto Center,4.9,4.5,29,500,23790,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,22321,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized Gray,0,1,1,Molye Chevrolet,4.9,4.5,49,,26949,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,6534,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,0,1,1,CarSquad,4.8,4.5,49,,24995,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2021,18754,Electric,1-Speed Automatic,FWD,Electric,,Silver,Black,,,,CarMax Raleigh - Offering Express Pickup and Home Delivery,,4.5,15,1000,26998,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,55742,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,1,1,0,Blasius Federal Road,4.2,4.5,49,220,19720,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,31874,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Dark Galvanized,0,0,0,Titus-Will Chevrolet Buick GMC - Olympia,,4.5,134,,23963,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,41137,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,0,0,Home Motors,3.9,4.5,49,394,20673,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2018,39554,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Gray,0,0,1,Paramount Motors NW,,4.6,25,,23995,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,39831,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,0,0,1,Napoli Kia,4.5,4.5,134,,21850,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2023,7,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Black,0,1,1,Caldwell Country Chevrolet,5,4.9,1,,30909,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,28642,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized Gray,0,1,1,Boardwalk Auto Mall,,4.5,49,556,25999,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,36173,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized Gray,1,1,1,California Motor Trade 2,4.2,4.5,49,297,23699,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,35744,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,1,1,Jack Carroll's Skagit Hyundai,,4.5,49,704,24183,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,8728,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized Gray,0,1,1,Diamond Chevrolet Buick GMC,,4.5,49,,26959,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,24031,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Oasis Blue,Dark Galvanized Gray,0,1,1,Terry Labonte Chevrolet,4.6,4.5,29,500,26700,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,40912,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized Gray,0,1,0,Jones Ford Buckeye,4.4,4.5,29,1810,25299,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,29525,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Gray Ghost Metallic,Black,0,1,1,Murfreesboro Hyundai,3.4,,0,3560,23200,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,5011,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Gray Ghost Metallic,Black,0,1,1,Service Chevrolet Cadillac,2.1,,0,,29000,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,17757,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cajun Red Tintcoat,Dark Galvanized Gray,0,1,1,Boardwalk Auto Mall,,4.5,49,556,27788,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2021,46412,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cajun Red Tintcoat,Dark Galvanized Gray,0,1,1,Yemm Chevrolet Buick GMC Chrysler Dodge Jeep Ram,4.5,4.5,15,1027,27373,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,26050,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,0,1,Fox Valley Buick GMC,4.7,4.5,49,240,22755,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,57185,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,1,1,0,Auto Boutique Texas,4.7,4.5,49,,19500,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,38305,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized Gray,0,1,1,Wally's Nissan of Latham,4.6,4.5,49,500,30200,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,7645,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,0,0,1,Gene Messer Chevrolet,4.1,4.5,29,,24325,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2018,41568,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,0,0,1,Premier Subaru Kia,4.8,4.6,25,507,20987,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,16984,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,1,1,Mercedes-Benz of Sacramento,4.2,4.5,49,600,22500,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,24734,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,1,1,1,Garber Chevrolet Midland,4.8,4.5,29,,28980,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,5304,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Gray,0,0,1,GS Motors,,4.5,29,,26950,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,1772,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Black,0,0,1,Suburban Chevrolet,3.2,,0,797,29019,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,14226,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Jet Black,0,1,1,Mall of Georgia MINI,4.9,,0,3589,24988,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,74533,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Orange Burst Metallic,Gray,0,0,1,Auction Direct (Raleigh),4.8,4.5,134,499,20599,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,26822,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized,1,1,1,Westshore Honda,3.7,4.5,29,323,23506,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2018,28783,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Gray,0,1,1,CarVision of Maple Shade,4.7,4.6,25,500,22499,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,25830,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,Byers Ford,4.7,4.5,29,296,24559,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,11826,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,1,1,Castle Ford Lincoln,4,4.5,29,,28777,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,23399,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,0,0,1,AutoNation Toyota South Austin,4.5,4.5,29,,27534,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,33860,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Light Ash Gray,0,1,1,Jim Clark Chevrolet,4.3,4.5,134,,24000,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,9832,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Dark Galvanized,0,1,1,Jessup Auto Plaza,4.3,4.5,49,500,25500,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,31466,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,Jimmy Vasser Chevrolet of Napa,,4.5,49,510,22478,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,52926,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,1,1,0,Sullivan Motor Company Inc.,,4.5,49,,25000,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2018,16778,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,0,0,0,Fort Wayne Toyota,4.4,4.6,25,471,22346,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,143000,200.0HP Electric Motor Electric Fuel System,1-Speed A/T,Front-wheel Drive,Electric,,Silver,Gray,,,,,,4.5,134,,13999,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,7824,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cherry Red Tintcoat,Black,0,1,1,South Tacoma Honda,4.7,,0,681,28999,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,43712,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Red,Black,0,0,0,Karma Fuquay,3.9,4.5,134,,23995,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,6555,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized Gray,0,1,1,Boardwalk Auto Mall,,4.5,29,100,29777,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,42697,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,0,1,0,Murdock Chevrolet,3.8,4.5,49,391,24712,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,26474,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Bright Blue Metallic,Jet Black,0,1,1,Stevens Creek Chevrolet,3,,0,449,26192,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,17874,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Dark Galvanized,0,1,1,Van Nuys Alfa Romeo Maserati,4.6,4.5,29,890,23895,cars_com_used_cars_762k
Chevrolet,Bolt EV 1LT,2022,10202,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Jet Black,0,1,1,Bob Allen Motor Mall,4.9,,0,242,28556,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,44311,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Arctic Blue Metallic,Dark Galvanized,0,0,1,AutoNation Toyota South Austin,4.5,4.5,134,,21771,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,4099,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,1,1,Cartiva Of Minot,2.2,4.5,29,,26491,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2018,26865,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Silver Ice Metallic,Dark Galvanized Gray,0,1,1,Audi Bellevue,4.7,4.6,25,300,24990,cars_com_used_cars_762k
Chevrolet,Bolt EV 2LT,2022,18315,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Ice Blue Metallic,Jet Black,0,1,1,Alexandria Motors,4.2,,0,,30990,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,34205,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Gray,Black,0,0,1,CarMax Irvine - Offering Express Pickup and Home Delivery,,4.5,49,1000,27998,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,24156,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,0,1,0,Laria Chevrolet Buick,3.9,4.5,49,,29550,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,20943,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cajun Red Tintcoat,Dark Galvanized Gray,0,1,0,Molye Chevrolet,4.9,4.5,49,,26994,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,52901,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,0,0,Beau Townsend Nissan,3.5,4.5,134,700,21499,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,16142,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Silver Ice Metallic,Dark Galvanized Gray,0,1,1,McCluskey Chevrolet,3.1,4.5,29,,28798,cars_com_used_cars_762k
Chevrolet,Bolt EV FWD 1LT,2022,860,Electric Motor,automatic,Front-wheel Drive,Electric,,Summit White,Jet Black,0,1,0,Roberts Auto Sales,4.9,,0,500,28497,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,27222,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Black Metallic,Dark Galvanized Gray,0,1,1,Parks Motor Sales Inc,3.7,4.5,29,,31808,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,8100,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Light Ash Gray,0,1,0,Laria Chevrolet Buick,3.9,4.5,49,,29950,cars_com_used_cars_762k
Chevrolet,Bolt EV,2021,18818,Electric Motor,1-Speed A/T,FWD,Electric,,Black,,0,1,1,Feldman Chevrolet of Lansing,4.9,4.5,15,,26796,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,46582,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,1,1,0,Temecula Hyundai,4.9,4.5,49,,23500,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,20463,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Dark Galvanized Gray,0,1,1,Stevens Creek BMW,4.5,4.5,134,1001,22499,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2021,14328,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,0,1,Larry H. Miller Chevrolet Murray,4.1,4.5,15,1000,27955,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,50465,Electric 200hp 266ft. lbs.,Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,,,,Definitive Motors,,4.5,49,,21988,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,29820,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized,0,1,1,Jessup Auto Plaza,4.3,4.5,49,500,24000,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2021,21476,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cajun Red Tintcoat,Dark Galvanized,0,1,1,Bob Rohrman Kia,4.5,4.5,15,180,25327,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,20329,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,Velocity Auto Sales,,4.5,29,2000,23995,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,25645,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Kinetic Blue,Light Ash Gray,0,0,1,Laria Chevrolet Buick,3.9,4.5,49,,29550,cars_com_used_cars_762k
Chevrolet,Bolt EV FWD LT,2021,11395,Electric Drive Unit,Automatic,Front-wheel Drive,Electric,,Summit White,Dark Galvanized/Sky Cool Gray,0,1,1,Bill Luke Marana,,4.5,15,1570,27573,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2017,41998,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,1,0,0,AutoNation Ford Littleton,4.2,4.5,134,1707,22165,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2020,7943,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,White,Gray,0,1,1,CarMax Tinley Park - Offering Express Pickup and Home Delivery,,4.5,29,,26998,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2021,16030,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Silver Ice Metallic,Dark Galvanized Gray,0,1,1,Suburban Ford of Waterford,3.8,4.5,15,448,27550,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2021,9776,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cajun Red Tintcoat,Dark Galvanized,0,1,1,BMW of Wesley Chapel,4.5,4.5,15,328,25930,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2017,26754,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Nightfall Gray Metallic,Dark Galvanized,0,1,0,Off Lease Only Palm Beach,4.9,4.5,134,1100,18295,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2020,24066,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,1,1,1,Alpine Buick GMC South,,4.5,29,200,28410,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,56116,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,1,1,0,Auto Boutique Texas,4.7,4.5,49,,19500,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,20306,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Gray,Gray,0,1,0,Norco Truck Center,2.9,4.5,49,,29995,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,9461,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Mosaic Black Metallic,Dark Galvanized Gray,0,1,1,Classic Chevrolet Mentor,4.8,4.5,49,,30995,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,38404,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Shock,Dark Galvanized,1,0,1,DuTeau Subaru,,4.5,49,,24900,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,13525,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Cajun Red Tintcoat,Light Ash Gray,1,1,1,Airport Chevrolet Buick GMC Cadillac,4.1,4.5,49,,28999,cars_com_used_cars_762k
Chevrolet,Bolt EV LT,2019,24514,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,Jimmy Vasser Chevrolet of Napa,,4.5,49,100,24315,cars_com_used_cars_762k
Chevrolet,Bolt EV Premier,2019,16982,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Slate Gray Metallic,Dark Galvanized,0,1,1,Blasius Kia,4.2,4.5,49,,26456,cars_com_used_cars_762k
